"","taxon","sample.month","variable","value"
"1309","rhyacoph","a.9","1994",12.5
"1321","sciara","a.9","1994",81.25
"1333","serratella","a.9","1994",0
"1345","simulium","a.9","1994",0
"1357","soyedina","a.9","1994",0
"1369","sphaerid","a.9","1994",150
"1381","stenonema","a.9","1994",6.25
"1393","sweltsa","a.9","1994",0
"1405","syrphid","a.9","1994",0
"1417","tanypod","a.9","1994",1398.75
"1429","tipula","a.9","1994",56.25
"1441","turbell","a.9","1994",0
"1453","wormsp","a.9","1994",0
"734","acari","b.10","1994",2400
"746","amphinem","b.10","1994",50
"758","anchytar","b.10","1994",0
"770","baetis","b.10","1994",0
"782","beloneur","b.10","1994",6.25
"794","ceratopog","b.10","1994",2287.5
"806","chironomid","b.10","1994",21550
"818","copepod","b.10","1994",14550
"830","corduleg","b.10","1994",237.5
"842","dicranota","b.10","1994",0
"854","diplosp","b.10","1994",318.75
"866","dixa","b.10","1994",0
"878","dolicho","b.10","1994",6.25
"890","dolophil","b.10","1994",0
"902","ectopria","b.10","1994",50
"914","elmid","b.10","1994",0
"926","empid","b.10","1994",156.25
"938","epeorus","b.10","1994",0
"950","fattigia","b.10","1994",137.5
"962","hexatomasp","b.10","1994",1087.5
"974","hydroptila","b.10","1994",0
"986","isoperla","b.10","1994",50
"998","lanthus","b.10","1994",37.5
"1010","lepidos","b.10","1994",37.5
"1022","leptotars","b.10","1994",0
"1034","leuctra","b.10","1994",93.75
"1046","limonia","b.10","1994",0
"1058","lipsothrix","b.10","1994",6.25
"1070","lype","b.10","1994",81.25
"1082","malirekus","b.10","1994",0
"1094","molann","b.10","1994",6.25
"1106","molophilus","b.10","1994",12.5
"1118","nematoda","b.10","1994",14318.75
"1130","neophylax","b.10","1994",56.25
"1142","nr.pedicia","b.10","1994",62.5
"1154","nymphom","b.10","1994",0
"1166","oligo","b.10","1994",3900
"1178","ormosia","b.10","1994",0
"1190","paralepto","b.10","1994",100
"1202","parapsyche","b.10","1994",0
"1214","pediciaA","b.10","1994",0
"1226","pelto","b.10","1994",1281.25
"1238","pgoera","b.10","1994",0
"1250","pilaria","b.10","1994",6.25
"1262","psilotreta","b.10","1994",12.5
"1274","pslimnoph","b.10","1994",0
"1286","pycno","b.10","1994",406.25
"1298","rhabdom","b.10","1994",0
"1310","rhyacoph","b.10","1994",168.75
"1322","sciara","b.10","1994",12.5
"1334","serratella","b.10","1994",100
"1346","simulium","b.10","1994",0
"1358","soyedina","b.10","1994",0
"1370","sphaerid","b.10","1994",56.25
"1382","stenonema","b.10","1994",318.75
"1394","sweltsa","b.10","1994",0
"1406","syrphid","b.10","1994",0
"1418","tanypod","b.10","1994",2162.5
"1430","tipula","b.10","1994",75
"1442","turbell","b.10","1994",0
"1454","wormsp","b.10","1994",0
"735","acari","c.11","1994",2150
"747","amphinem","c.11","1994",6.25
"759","anchytar","c.11","1994",0
"771","baetis","c.11","1994",0
"783","beloneur","c.11","1994",12.5
"795","ceratopog","c.11","1994",1912.5
"807","chironomid","c.11","1994",32671.25
"819","copepod","c.11","1994",16550
"831","corduleg","c.11","1994",31.25
"843","dicranota","c.11","1994",350
"855","diplosp","c.11","1994",6.25
"867","dixa","c.11","1994",181.25
"879","dolicho","c.11","1994",0
"891","dolophil","c.11","1994",0
"903","ectopria","c.11","1994",106.25
"915","elmid","c.11","1994",0
"927","empid","c.11","1994",300
"939","epeorus","c.11","1994",0
"951","fattigia","c.11","1994",37.5
"963","hexatomasp","c.11","1994",150
"975","hydroptila","c.11","1994",0
"987","isoperla","c.11","1994",50
"999","lanthus","c.11","1994",31.25
"1011","lepidos","c.11","1994",706.25
"1023","leptotars","c.11","1994",0
"1035","leuctra","c.11","1994",106.25
"1047","limonia","c.11","1994",0
"1059","lipsothrix","c.11","1994",0
"1071","lype","c.11","1994",50
"1083","malirekus","c.11","1994",50
"1095","molann","c.11","1994",18.75
"1107","molophilus","c.11","1994",62.5
"1119","nematoda","c.11","1994",9868.75
"1131","neophylax","c.11","1994",6.25
"1143","nr.pedicia","c.11","1994",100
"1155","nymphom","c.11","1994",0
"1167","oligo","c.11","1994",2987.5
"1179","ormosia","c.11","1994",0
"1191","paralepto","c.11","1994",56.25
"1203","parapsyche","c.11","1994",0
"1215","pediciaA","c.11","1994",0
"1227","pelto","c.11","1994",668.75
"1239","pgoera","c.11","1994",0
"1251","pilaria","c.11","1994",6.25
"1263","psilotreta","c.11","1994",6.25
"1275","pslimnoph","c.11","1994",0
"1287","pycno","c.11","1994",1681.25
"1299","rhabdom","c.11","1994",0
"1311","rhyacoph","c.11","1994",175
"1323","sciara","c.11","1994",0
"1335","serratella","c.11","1994",0
"1347","simulium","c.11","1994",0
"1359","soyedina","c.11","1994",100
"1371","sphaerid","c.11","1994",175
"1383","stenonema","c.11","1994",18.75
"1395","sweltsa","c.11","1994",156.25
"1407","syrphid","c.11","1994",0
"1419","tanypod","c.11","1994",3912.5
"1431","tipula","c.11","1994",12.5
"1443","turbell","c.11","1994",0
"1455","wormsp","c.11","1994",6.25
"736","acari","d.12","1994",2750
"748","amphinem","d.12","1994",106.25
"760","anchytar","d.12","1994",0
"772","baetis","d.12","1994",0
"784","beloneur","d.12","1994",31.25
"796","ceratopog","d.12","1994",7356.25
"808","chironomid","d.12","1994",38093.75
"820","copepod","d.12","1994",32331.25
"832","corduleg","d.12","1994",125
"844","dicranota","d.12","1994",412.5
"856","diplosp","d.12","1994",6.25
"868","dixa","d.12","1994",6.25
"880","dolicho","d.12","1994",6.25
"892","dolophil","d.12","1994",0
"904","ectopria","d.12","1994",0
"916","elmid","d.12","1994",0
"928","empid","d.12","1994",4537.5
"940","epeorus","d.12","1994",0
"952","fattigia","d.12","1994",12.5
"964","hexatomasp","d.12","1994",293.75
"976","hydroptila","d.12","1994",0
"988","isoperla","d.12","1994",131.25
"1000","lanthus","d.12","1994",93.75
"1012","lepidos","d.12","1994",1387.5
"1024","leptotars","d.12","1994",0
"1036","leuctra","d.12","1994",587.5
"1048","limonia","d.12","1994",0
"1060","lipsothrix","d.12","1994",0
"1072","lype","d.12","1994",0
"1084","malirekus","d.12","1994",0
"1096","molann","d.12","1994",37.5
"1108","molophilus","d.12","1994",62.5
"1120","nematoda","d.12","1994",9218.75
"1132","neophylax","d.12","1994",0
"1144","nr.pedicia","d.12","1994",62.5
"1156","nymphom","d.12","1994",0
"1168","oligo","d.12","1994",2606.25
"1180","ormosia","d.12","1994",0
"1192","paralepto","d.12","1994",0
"1204","parapsyche","d.12","1994",0
"1216","pediciaA","d.12","1994",0
"1228","pelto","d.12","1994",256.25
"1240","pgoera","d.12","1994",25
"1252","pilaria","d.12","1994",0
"1264","psilotreta","d.12","1994",25
"1276","pslimnoph","d.12","1994",0
"1288","pycno","d.12","1994",918.75
"1300","rhabdom","d.12","1994",0
"1312","rhyacoph","d.12","1994",81.25
"1324","sciara","d.12","1994",31.25
"1336","serratella","d.12","1994",0
"1348","simulium","d.12","1994",0
"1360","soyedina","d.12","1994",0
"1372","sphaerid","d.12","1994",25
"1384","stenonema","d.12","1994",43.75
"1396","sweltsa","d.12","1994",25
"1408","syrphid","d.12","1994",0
"1420","tanypod","d.12","1994",2950
"1432","tipula","d.12","1994",75
"1444","turbell","d.12","1994",0
"1456","wormsp","d.12","1994",6.25
"737","acari","e.1","1994",1662.5
"749","amphinem","e.1","1994",112.5
"761","anchytar","e.1","1994",0
"773","baetis","e.1","1994",0
"785","beloneur","e.1","1994",31.25
"797","ceratopog","e.1","1994",3100
"809","chironomid","e.1","1994",20437.5
"821","copepod","e.1","1994",24450
"833","corduleg","e.1","1994",143.75
"845","dicranota","e.1","1994",12.5
"857","diplosp","e.1","1994",12.5
"869","dixa","e.1","1994",50
"881","dolicho","e.1","1994",0
"893","dolophil","e.1","1994",0
"905","ectopria","e.1","1994",50
"917","elmid","e.1","1994",0
"929","empid","e.1","1994",450
"941","epeorus","e.1","1994",0
"953","fattigia","e.1","1994",43.75
"965","hexatomasp","e.1","1994",162.5
"977","hydroptila","e.1","1994",0
"989","isoperla","e.1","1994",962.5
"1001","lanthus","e.1","1994",6.25
"1013","lepidos","e.1","1994",1237.5
"1025","leptotars","e.1","1994",0
"1037","leuctra","e.1","1994",50
"1049","limonia","e.1","1994",0
"1061","lipsothrix","e.1","1994",6.25
"1073","lype","e.1","1994",175
"1085","malirekus","e.1","1994",0
"1097","molann","e.1","1994",12.5
"1109","molophilus","e.1","1994",481.25
"1121","nematoda","e.1","1994",5012.5
"1133","neophylax","e.1","1994",6.25
"1145","nr.pedicia","e.1","1994",12.5
"1157","nymphom","e.1","1994",0
"1169","oligo","e.1","1994",2537.5
"1181","ormosia","e.1","1994",0
"1193","paralepto","e.1","1994",18.75
"1205","parapsyche","e.1","1994",0
"1217","pediciaA","e.1","1994",0
"1229","pelto","e.1","1994",231.25
"1241","pgoera","e.1","1994",0
"1253","pilaria","e.1","1994",0
"1265","psilotreta","e.1","1994",0
"1277","pslimnoph","e.1","1994",50
"1289","pycno","e.1","1994",243.75
"1301","rhabdom","e.1","1994",0
"1313","rhyacoph","e.1","1994",50
"1325","sciara","e.1","1994",81.25
"1337","serratella","e.1","1994",62.5
"1349","simulium","e.1","1994",0
"1361","soyedina","e.1","1994",1200
"1373","sphaerid","e.1","1994",0
"1385","stenonema","e.1","1994",25
"1397","sweltsa","e.1","1994",0
"1409","syrphid","e.1","1994",0
"1421","tanypod","e.1","1994",1287.5
"1433","tipula","e.1","1994",37.5
"1445","turbell","e.1","1994",100
"1457","wormsp","e.1","1994",0
"738","acari","f.2","1994",2956.25
"750","amphinem","f.2","1994",0
"762","anchytar","f.2","1994",0
"774","baetis","f.2","1994",0
"786","beloneur","f.2","1994",56.25
"798","ceratopog","f.2","1994",2156.25
"810","chironomid","f.2","1994",11931.25
"822","copepod","f.2","1994",10981.25
"834","corduleg","f.2","1994",12.5
"846","dicranota","f.2","1994",337.5
"858","diplosp","f.2","1994",37.5
"870","dixa","f.2","1994",0
"882","dolicho","f.2","1994",0
"894","dolophil","f.2","1994",0
"906","ectopria","f.2","1994",0
"918","elmid","f.2","1994",100
"930","empid","f.2","1994",425
"942","epeorus","f.2","1994",0
"954","fattigia","f.2","1994",93.75
"966","hexatomasp","f.2","1994",268.75
"978","hydroptila","f.2","1994",0
"990","isoperla","f.2","1994",12.5
"1002","lanthus","f.2","1994",25
"1014","lepidos","f.2","1994",306.25
"1026","leptotars","f.2","1994",0
"1038","leuctra","f.2","1994",268.75
"1050","limonia","f.2","1994",0
"1062","lipsothrix","f.2","1994",6.25
"1074","lype","f.2","1994",350
"1086","malirekus","f.2","1994",0
"1098","molann","f.2","1994",18.75
"1110","molophilus","f.2","1994",81.25
"1122","nematoda","f.2","1994",4856.25
"1134","neophylax","f.2","1994",0
"1146","nr.pedicia","f.2","1994",100
"1158","nymphom","f.2","1994",0
"1170","oligo","f.2","1994",1850
"1182","ormosia","f.2","1994",0
"1194","paralepto","f.2","1994",168.75
"1206","parapsyche","f.2","1994",0
"1218","pediciaA","f.2","1994",0
"1230","pelto","f.2","1994",806.25
"1242","pgoera","f.2","1994",87.5
"1254","pilaria","f.2","1994",0
"1266","psilotreta","f.2","1994",12.5
"1278","pslimnoph","f.2","1994",0
"1290","pycno","f.2","1994",75
"1302","rhabdom","f.2","1994",0
"1314","rhyacoph","f.2","1994",12.5
"1326","sciara","f.2","1994",25
"1338","serratella","f.2","1994",6.25
"1350","simulium","f.2","1994",0
"1362","soyedina","f.2","1994",6.25
"1374","sphaerid","f.2","1994",0
"1386","stenonema","f.2","1994",50
"1398","sweltsa","f.2","1994",0
"1410","syrphid","f.2","1994",0
"1422","tanypod","f.2","1994",1543.75
"1434","tipula","f.2","1994",18.75
"1446","turbell","f.2","1994",18.75
"1458","wormsp","f.2","1994",12.5
"739","acari","g.3","1994",2906.25
"751","amphinem","g.3","1994",18.75
"763","anchytar","g.3","1994",0
"775","baetis","g.3","1994",0
"787","beloneur","g.3","1994",18.75
"799","ceratopog","g.3","1994",4225
"811","chironomid","g.3","1994",19456.25
"823","copepod","g.3","1994",25543.75
"835","corduleg","g.3","1994",12.5
"847","dicranota","g.3","1994",0
"859","diplosp","g.3","1994",6.25
"871","dixa","g.3","1994",6.25
"883","dolicho","g.3","1994",18.75
"895","dolophil","g.3","1994",0
"907","ectopria","g.3","1994",6.25
"919","elmid","g.3","1994",0
"931","empid","g.3","1994",306.25
"943","epeorus","g.3","1994",0
"955","fattigia","g.3","1994",25
"967","hexatomasp","g.3","1994",381.25
"979","hydroptila","g.3","1994",0
"991","isoperla","g.3","1994",312.5
"1003","lanthus","g.3","1994",31.25
"1015","lepidos","g.3","1994",443.75
"1027","leptotars","g.3","1994",0
"1039","leuctra","g.3","1994",968.75
"1051","limonia","g.3","1994",0
"1063","lipsothrix","g.3","1994",0
"1075","lype","g.3","1994",31.25
"1087","malirekus","g.3","1994",0
"1099","molann","g.3","1994",0
"1111","molophilus","g.3","1994",81.25
"1123","nematoda","g.3","1994",14650
"1135","neophylax","g.3","1994",0
"1147","nr.pedicia","g.3","1994",43.75
"1159","nymphom","g.3","1994",0
"1171","oligo","g.3","1994",17737.5
"1183","ormosia","g.3","1994",0
"1195","paralepto","g.3","1994",18.75
"1207","parapsyche","g.3","1994",0
"1219","pediciaA","g.3","1994",0
"1231","pelto","g.3","1994",143.75
"1243","pgoera","g.3","1994",0
"1255","pilaria","g.3","1994",0
"1267","psilotreta","g.3","1994",0
"1279","pslimnoph","g.3","1994",0
"1291","pycno","g.3","1994",18.75
"1303","rhabdom","g.3","1994",0
"1315","rhyacoph","g.3","1994",25
"1327","sciara","g.3","1994",6.25
"1339","serratella","g.3","1994",6.25
"1351","simulium","g.3","1994",0
"1363","soyedina","g.3","1994",0
"1375","sphaerid","g.3","1994",106.25
"1387","stenonema","g.3","1994",6.25
"1399","sweltsa","g.3","1994",0
"1411","syrphid","g.3","1994",0
"1423","tanypod","g.3","1994",2368.75
"1435","tipula","g.3","1994",37.5
"1447","turbell","g.3","1994",0
"1459","wormsp","g.3","1994",6.25
"740","acari","h.4","1994",2700
"752","amphinem","h.4","1994",0
"764","anchytar","h.4","1994",0
"776","baetis","h.4","1994",0
"788","beloneur","h.4","1994",12.5
"800","ceratopog","h.4","1994",812.5
"812","chironomid","h.4","1994",9212.5
"824","copepod","h.4","1994",9875
"836","corduleg","h.4","1994",12.5
"848","dicranota","h.4","1994",12.5
"860","diplosp","h.4","1994",12.5
"872","dixa","h.4","1994",0
"884","dolicho","h.4","1994",0
"896","dolophil","h.4","1994",0
"908","ectopria","h.4","1994",12.5
"920","elmid","h.4","1994",0
"932","empid","h.4","1994",512.5
"944","epeorus","h.4","1994",0
"956","fattigia","h.4","1994",50
"968","hexatomasp","h.4","1994",125
"980","hydroptila","h.4","1994",0
"992","isoperla","h.4","1994",6.25
"1004","lanthus","h.4","1994",12.5
"1016","lepidos","h.4","1994",56.25
"1028","leptotars","h.4","1994",0
"1040","leuctra","h.4","1994",837.5
"1052","limonia","h.4","1994",0
"1064","lipsothrix","h.4","1994",0
"1076","lype","h.4","1994",0
"1088","malirekus","h.4","1994",0
"1100","molann","h.4","1994",6.25
"1112","molophilus","h.4","1994",37.5
"1124","nematoda","h.4","1994",11425
"1136","neophylax","h.4","1994",0
"1148","nr.pedicia","h.4","1994",0
"1160","nymphom","h.4","1994",0
"1172","oligo","h.4","1994",1775
"1184","ormosia","h.4","1994",0
"1196","paralepto","h.4","1994",6.25
"1208","parapsyche","h.4","1994",0
"1220","pediciaA","h.4","1994",0
"1232","pelto","h.4","1994",0
"1244","pgoera","h.4","1994",0
"1256","pilaria","h.4","1994",0
"1268","psilotreta","h.4","1994",0
"1280","pslimnoph","h.4","1994",0
"1292","pycno","h.4","1994",6.25
"1304","rhabdom","h.4","1994",0
"1316","rhyacoph","h.4","1994",18.75
"1328","sciara","h.4","1994",12.5
"1340","serratella","h.4","1994",0
"1352","simulium","h.4","1994",0
"1364","soyedina","h.4","1994",0
"1376","sphaerid","h.4","1994",37.5
"1388","stenonema","h.4","1994",6.25
"1400","sweltsa","h.4","1994",0
"1412","syrphid","h.4","1994",0
"1424","tanypod","h.4","1994",1193.75
"1436","tipula","h.4","1994",12.5
"1448","turbell","h.4","1994",0
"1460","wormsp","h.4","1994",0
"741","acari","i.5","1994",2581.25
"753","amphinem","i.5","1994",0
"765","anchytar","i.5","1994",0
"777","baetis","i.5","1994",0
"789","beloneur","i.5","1994",112.5
"801","ceratopog","i.5","1994",4825
"813","chironomid","i.5","1994",14431.25
"825","copepod","i.5","1994",48112.5
"837","corduleg","i.5","1994",6.25
"849","dicranota","i.5","1994",0
"861","diplosp","i.5","1994",0
"873","dixa","i.5","1994",212.5
"885","dolicho","i.5","1994",0
"897","dolophil","i.5","1994",0
"909","ectopria","i.5","1994",0
"921","elmid","i.5","1994",0
"933","empid","i.5","1994",31.25
"945","epeorus","i.5","1994",0
"957","fattigia","i.5","1994",12.5
"969","hexatomasp","i.5","1994",68.75
"981","hydroptila","i.5","1994",0
"993","isoperla","i.5","1994",12.5
"1005","lanthus","i.5","1994",6.25
"1017","lepidos","i.5","1994",0
"1029","leptotars","i.5","1994",0
"1041","leuctra","i.5","1994",56.25
"1053","limonia","i.5","1994",0
"1065","lipsothrix","i.5","1994",0
"1077","lype","i.5","1994",6.25
"1089","malirekus","i.5","1994",0
"1101","molann","i.5","1994",0
"1113","molophilus","i.5","1994",243.75
"1125","nematoda","i.5","1994",21400
"1137","neophylax","i.5","1994",0
"1149","nr.pedicia","i.5","1994",25
"1161","nymphom","i.5","1994",0
"1173","oligo","i.5","1994",7125
"1185","ormosia","i.5","1994",0
"1197","paralepto","i.5","1994",50
"1209","parapsyche","i.5","1994",0
"1221","pediciaA","i.5","1994",0
"1233","pelto","i.5","1994",18.75
"1245","pgoera","i.5","1994",6.25
"1257","pilaria","i.5","1994",0
"1269","psilotreta","i.5","1994",6.25
"1281","pslimnoph","i.5","1994",6.25
"1293","pycno","i.5","1994",12.5
"1305","rhabdom","i.5","1994",12.5
"1317","rhyacoph","i.5","1994",18.75
"1329","sciara","i.5","1994",0
"1341","serratella","i.5","1994",6.25
"1353","simulium","i.5","1994",6.25
"1365","soyedina","i.5","1994",25
"1377","sphaerid","i.5","1994",0
"1389","stenonema","i.5","1994",0
"1401","sweltsa","i.5","1994",6.25
"1413","syrphid","i.5","1994",0
"1425","tanypod","i.5","1994",1668.75
"1437","tipula","i.5","1994",6.25
"1449","turbell","i.5","1994",0
"1461","wormsp","i.5","1994",6.25
"742","acari","j.6","1994",3581.25
"754","amphinem","j.6","1994",50
"766","anchytar","j.6","1994",6.25
"778","baetis","j.6","1994",0
"790","beloneur","j.6","1994",87.5
"802","ceratopog","j.6","1994",2131.25
"814","chironomid","j.6","1994",29575
"826","copepod","j.6","1994",34293.75
"838","corduleg","j.6","1994",62.5
"850","dicranota","j.6","1994",56.25
"862","diplosp","j.6","1994",6.25
"874","dixa","j.6","1994",462.5
"886","dolicho","j.6","1994",12.5
"898","dolophil","j.6","1994",0
"910","ectopria","j.6","1994",0
"922","elmid","j.6","1994",0
"934","empid","j.6","1994",18.75
"946","epeorus","j.6","1994",0
"958","fattigia","j.6","1994",6.25
"970","hexatomasp","j.6","1994",1462.5
"982","hydroptila","j.6","1994",0
"994","isoperla","j.6","1994",106.25
"1006","lanthus","j.6","1994",75
"1018","lepidos","j.6","1994",1056.25
"1030","leptotars","j.6","1994",0
"1042","leuctra","j.6","1994",768.75
"1054","limonia","j.6","1994",0
"1066","lipsothrix","j.6","1994",6.25
"1078","lype","j.6","1994",118.75
"1090","malirekus","j.6","1994",0
"1102","molann","j.6","1994",0
"1114","molophilus","j.6","1994",100
"1126","nematoda","j.6","1994",16756.25
"1138","neophylax","j.6","1994",0
"1150","nr.pedicia","j.6","1994",12.5
"1162","nymphom","j.6","1994",0
"1174","oligo","j.6","1994",2775
"1186","ormosia","j.6","1994",0
"1198","paralepto","j.6","1994",56.25
"1210","parapsyche","j.6","1994",0
"1222","pediciaA","j.6","1994",0
